Freq.	Ic(Q8)
Step Information: Cl=1µ  (Step: 1/2)
1.54881661891246e+05	(-3.81474180921400e+00dB,1.74622808853656e+02°)
1.58489319246109e+05	(-4.21600975306414e+00dB,1.74133024404081e+02°)
1.62181009735890e+05	(-4.61766180590316e+00dB,1.73640183389011e+02°)
1.65958690743753e+05	(-5.01970134199293e+00dB,1.73144052731337e+02°)
1.69824365246172e+05	(-5.42213248098535e+00dB,1.72644397980071e+02°)
1.73780082874935e+05	(-5.82496009855255e+00dB,1.72140983311126e+02°)
1.77827941003889e+05	(-6.22818983259554e+00dB,1.71633571530530e+02°)
1.81970085860995e+05	(-6.63182809203075e+00dB,1.71121924068686e+02°)
1.86208713666284e+05	(-7.03588206986803e+00dB,1.70605801006161e+02°)
1.90546071796322e+05	(-7.44035975045763e+00dB,1.70084961057863e+02°)
1.94984459975801e+05	(-7.84526992392628e+00dB,1.69559161600899e+02°)
1.99526231496885e+05	(-8.25062219770377e+00dB,1.69028158678230e+02°)
2.04173794466949e+05	(-8.65642701548373e+00dB,1.68491707037837e+02°)
2.08929613085400e+05	(-9.06269566364839e+00dB,1.67949560118620e+02°)
2.13796208950220e+05	(-9.46944029602530e+00dB,1.67401470124849e+02°)
2.18776162394952e+05	(-9.87667394669175e+00dB,1.66847188018837e+02°)
2.23872113856830e+05	(-1.02844105463296e+01dB,1.66286463591401e+02°)
2.29086765276773e+05	(-1.06926649464599e+01dB,1.65719045490784e+02°)
2.34422881531988e+05	(-1.11014529330539e+01dB,1.65144681286690e+02°)
2.39883291901945e+05	(-1.15107912515117e+01dB,1.64563117526538e+02°)
2.45470891568499e+05	(-1.19206976250850e+01dB,1.63974099804631e+02°)
2.51188643150954e+05	(-1.23311907794646e+01dB,1.63377372851258e+02°)
2.57039578276882e+05	(-1.27422904629810e+01dB,1.62772680603062e+02°)
2.63026799189534e+05	(-1.31540174724966e+01dB,1.62159766330491e+02°)
2.69153480392687e+05	(-1.35663936751586e+01dB,1.61538372721293e+02°)
2.75422870333812e+05	(-1.39794420341552e+01dB,1.60908242001215e+02°)
2.81838293126440e+05	(-1.43931866325820e+01dB,1.60269116098438e+02°)
2.88403150312656e+05	(-1.48076527016644e+01dB,1.59620736747650e+02°)
2.95120922666633e+05	(-1.52228666417284e+01dB,1.58962845677344e+02°)
3.01995172040196e+05	(-1.56388560507644e+01dB,1.58295184774155e+02°)
3.09029543251354e+05	(-1.60556497508087e+01dB,1.57617496264895e+02°)
3.16227766016832e+05	(-1.64732778100906e+01dB,1.56929522919441e+02°)
3.23593656929623e+05	(-1.68917715742251e+01dB,1.56231008274167e+02°)
3.31131121482585e+05	(-1.73111636851533e+01dB,1.55521696858024e+02°)
3.38844156139197e+05	(-1.77314881096698e+01dB,1.54801334437213e+02°)
3.46736850452526e+05	(-1.81527801630297e+01dB,1.54069668302728e+02°)
3.54813389233569e+05	(-1.85750765312488e+01dB,1.53326447518510e+02°)
3.63078054770095e+05	(-1.89984152934962e+01dB,1.52571423257333e+02°)
3.71535229097166e+05	(-1.94228359444637e+01dB,1.51804349091054e+02°)
3.80189396320555e+05	(-1.98483794133088e+01dB,1.51024981351533e+02°)
3.89045144994274e+05	(-2.02750880801047e+01dB,1.50233079452980e+02°)
3.98107170553490e+05	(-2.07030057959077e+01dB,1.49428406307257e+02°)
4.07380277804106e+05	(-2.11321778940366e+01dB,1.48610728672689e+02°)
4.16869383470328e+05	(-2.15626512040405e+01dB,1.47779817590251e+02°)
4.26579518801585e+05	(-2.19944740593230e+01dB,1.46935448794635e+02°)
4.36515832240158e+05	(-2.24276963071043e+01dB,1.46077403166011e+02°)
4.46683592150955e+05	(-2.28623693085324e+01dB,1.45205467194577e+02°)
4.57088189614867e+05	(-2.32985459428448e+01dB,1.44319433445533e+02°)
4.67735141287190e+05	(-2.37362806012668e+01dB,1.43419101044727e+02°)
4.78630092322630e+05	(-2.41756291836209e+01dB,1.42504276214412e+02°)
4.89778819368438e+05	(-2.46166490841451e+01dB,1.41574772758934e+02°)
5.01187233627263e+05	(-2.50593991783722e+01dB,1.40630412616650e+02°)
5.12861383991356e+05	(-2.55039398038739e+01dB,1.39671026387474e+02°)
5.24807460249763e+05	(-2.59503327340070e+01dB,1.38696453894918e+02°)
5.37031796370243e+05	(-2.63986411502530e+01dB,1.37706544728861e+02°)
5.49540873857615e+05	(-2.68489296058661e+01dB,1.36701158821430e+02°)
5.62341325190339e+05	(-2.73012639867772e+01dB,1.35680166991622e+02°)
5.75439937337147e+05	(-2.77557114658858e+01dB,1.34643451524868e+02°)
5.88843655355579e+05	(-2.82123404497793e+01dB,1.33590906726559e+02°)
6.02559586074347e+05	(-2.86712205235173e+01dB,1.32522439472175e+02°)
6.16595001861471e+05	(-2.91324223856517e+01dB,1.31437969767752e+02°)
6.30957344480182e+05	(-2.95960177784813e+01dB,1.30337431268978e+02°)
6.45654229034644e+05	(-3.00620794139874e+01dB,1.29220771808813e+02°)
6.60693448007584e+05	(-3.05306808894415e+01dB,1.28087953904382e+02°)
6.76082975391970e+05	(-3.10018966032831e+01dB,1.26938955234151e+02°)
6.91830970918924e+05	(-3.14758016583405e+01dB,1.25773769096480e+02°)
7.07945784384125e+05	(-3.19524717642937e+01dB,1.24592404838320e+02°)
7.24435960074977e+05	(-3.24319831323764e+01dB,1.23394888248987e+02°)
7.41310241300904e+05	(-3.29144123654659e+01dB,1.22181261936609e+02°)
7.58577575029170e+05	(-3.33998363428963e+01dB,1.20951585639239e+02°)
7.76247116628678e+05	(-3.38883321010709e+01dB,1.19705936521670e+02°)
7.94328234724267e+05	(-3.43799767092821e+01dB,1.18444409408032e+02°)
8.12830516164085e+05	(-3.48748471427730e+01dB,1.17167116986542e+02°)
8.31763771102656e+05	(-3.53730201514007e+01dB,1.15874189933882e+02°)
8.51138038202361e+05	(-3.58745721258963e+01dB,1.14565777043116e+02°)
8.70963589956065e+05	(-3.63795789632159e+01dB,1.13242045230354e+02°)
8.91250938133729e+05	(-3.68881159277347e+01dB,1.11903179539835e+02°)
9.12010839355893e+05	(-3.74002575143949e+01dB,1.10549383076722e+02°)
9.33254300796974e+05	(-3.79160773094950e+01dB,1.09180876867372e+02°)
9.54992586021419e+05	(-3.84356478529706e+01dB,1.07797899673666e+02°)
9.77237220955793e+05	(-3.89590405012839e+01dB,1.06400707766066e+02°)
9.99999999999982e+05	(-3.94863252918482e+01dB,1.04989574605561e+02°)
1.02329299228074e+06	(-4.00175708107631e+01dB,1.03564790496128e+02°)
1.04712854805088e+06	(-4.05528440625849e+01dB,1.02126662166857e+02°)
1.07151930523759e+06	(-4.10922103445709e+01dB,1.00675512304943e+02°)
1.09647819614316e+06	(-4.16357331249311e+01dB,9.92116790328367e+01°)
1.12201845430194e+06	(-4.21834739262024e+01dB,9.77355153448519e+01°)
1.14815362149686e+06	(-4.27354922142218e+01dB,9.62473884721430e+01°)
1.17489755493951e+06	(-4.32918452926350e+01dB,9.47476792356424e+01°)
1.20226443461739e+06	(-4.38525882056589e+01dB,9.32367813253701e+01°)
1.23026877081236e+06	(-4.44177736449422e+01dB,9.17151005594680e+01°)
1.25892541179414e+06	(-4.49874518671438e+01dB,9.01830541031290e+01°)
1.28824955169311e+06	(-4.55616706170704e+01dB,8.86410696528223e+01°)
1.31825673855638e+06	(-4.61404750599817e+01dB,8.70895845913624e+01°)
1.34896288259163e+06	(-4.67239077218895e+01dB,8.55290451299647e+01°)
1.38038426460286e+06	(-4.73120084387450e+01dB,8.39599054145704e+01°)
1.41253754462273e+06	(-4.79048143145563e+01dB,8.23826266275954e+01°)
1.44543977074590e+06	(-4.85023596879133e+01dB,8.07976760699598e+01°)
1.47910838816818e+06	(-4.91046761083459e+01dB,7.92055262432492e+01°)
1.51356124843618e+06	(-4.97117923212936e+01dB,7.76066539201907e+01°)
1.54881661891245e+06	(-5.03237342622731e+01dB,7.60015392236915e+01°)
1.58489319246108e+06	(-5.09405250600100e+01dB,7.43906647042237e+01°)
1.62181009735890e+06	(-5.15621850492435e+01dB,7.27745144279320e+01°)
1.65958690743753e+06	(-5.21887317913569e+01dB,7.11535730813157e+01°)
1.69824365246171e+06	(-5.28201801047011e+01dB,6.95283250844757e+01°)
1.73780082874934e+06	(-5.34565421027335e+01dB,6.78992537411740e+01°)
1.77827941003889e+06	(-5.40978272409477e+01dB,6.62668403938141e+01°)
1.81970085860995e+06	(-5.47440423715674e+01dB,6.46315636214112e+01°)
1.86208713666283e+06	(-5.53951918059712e+01dB,6.29938984687472e+01°)
1.90546071796321e+06	(-5.60512773843147e+01dB,6.13543157059444e+01°)
1.94984459975801e+06	(-5.67122985521584e+01dB,5.97132811339777e+01°)
1.99526231496884e+06	(-5.73782524434870e+01dB,5.80712549314369e+01°)
2.04173794466949e+06	(-5.80491339696929e+01dB,5.64286910443976e+01°)
2.08929613085400e+06	(-5.87249359136375e+01dB,5.47860366331318e+01°)
2.13796208950219e+06	(-5.94056490288988e+01dB,5.31437315633289e+01°)
2.18776162394951e+06	(-6.00912621426721e+01dB,5.15022079584467e+01°)
2.23872113856830e+06	(-6.07817622625262e+01dB,4.98618898012124e+01°)
2.29086765276773e+06	(-6.14771346855931e+01dB,4.82231926005800e+01°)
2.34422881531988e+06	(-6.21773631097055e+01dB,4.65865231167364e+01°)
2.39883291901944e+06	(-6.28824297459843e+01dB,4.49522791390658e+01°)
2.45470891568498e+06	(-6.35923154313472e+01dB,4.33208493401729e+01°)
2.51188643150953e+06	(-6.43069997411589e+01dB,4.16926131740011e+01°)
2.57039578276881e+06	(-6.50264610999017e+01dB,4.00679408471360e+01°)
2.63026799189533e+06	(-6.57506768906681e+01dB,3.84471933387981e+01°)
2.69153480392686e+06	(-6.64796235607280e+01dB,3.68307224896086e+01°)
2.75422870333811e+06	(-6.72132767242439e+01dB,3.52188711341034e+01°)
2.81838293126440e+06	(-6.79516112600787e+01dB,3.36119732932916e+01°)
2.88403150312655e+06	(-6.86946014045264e+01dB,3.20103544136292e+01°)
2.95120922666633e+06	(-6.94422208383663e+01dB,3.04143316479478e+01°)
3.01995172040196e+06	(-7.01944427670144e+01dB,2.88242141859790e+01°)
3.09029543251353e+06	(-7.09512399940052e+01dB,2.72403036122827e+01°)
3.16227766016832e+06	(-7.17125849869763e+01dB,2.56628942969546e+01°)
3.23593656929622e+06	(-7.24784499353053e+01dB,2.40922738178469e+01°)
3.31131121482585e+06	(-7.32488068000547e+01dB,2.25287233942542e+01°)
3.38844156139196e+06	(-7.40236273550604e+01dB,2.09725183398279e+01°)
3.46736850452525e+06	(-7.48028832195832e+01dB,1.94239285221929e+01°)
3.54813389233568e+06	(-7.55865458825392e+01dB,1.78832188207646e+01°)
3.63078054770094e+06	(-7.63745867178324e+01dB,1.63506495843755e+01°)
3.71535229097165e+06	(-7.71669769917538e+01dB,1.48264770741886e+01°)
3.80189396320554e+06	(-7.79636878619960e+01dB,1.33109538919798e+01°)
3.89045144994273e+06	(-7.87646903693719e+01dB,1.18043293831409e+01°)
3.98107170553489e+06	(-7.95699554220499e+01dB,1.03068500133455e+01°)
4.07380277804105e+06	(-8.03794537731785e+01dB,8.81875971221252e+00°)
4.16869383470327e+06	(-8.11931559929003e+01dB,7.34030017583705e+00°)
4.26579518801584e+06	(-8.20110324346947e+01dB,5.87171113083317e+00°)
4.36515832240157e+06	(-8.28330531977605e+01dB,4.41323054862913e+00°)
4.46683592150954e+06	(-8.36591880852261e+01dB,2.96509481606424e+00°)
4.57088189614866e+06	(-8.44894065600998e+01dB,1.52753885136163e+00°)
4.67735141287189e+06	(-8.53236776997178e+01dB,1.00796164821145e-01°)
4.78630092322629e+06	(-8.61619701483366e+01dB,-1.31490112446278e+00°)
4.89778819368436e+06	(-8.70042520710541e+01dB,-2.71932233620228e+00°)
5.01187233627262e+06	(-8.78504911079195e+01dB,-4.11223832207302e+00°)
5.12861383991355e+06	(-8.87006543305826e+01dB,-5.49342161474441e+00°)
5.24807460249762e+06	(-8.95547082013388e+01dB,-6.86264662268952e+00°)
5.37031796370242e+06	(-9.04126185364345e+01dB,-8.21968987658745e+00°)
5.49540873857613e+06	(-9.12743504731683e+01dB,-9.56433031289921e+00°)
5.62341325190338e+06	(-9.21398684429905e+01dB,-1.08963496035797e+01°)
5.75439937337145e+06	(-9.30091361496619e+01dB,-1.22155325143383e+01°)
5.88843655355577e+06	(-9.38821165543509e+01dB,-1.35216672971381e+01°)
6.02559586074345e+06	(-9.47587718672109e+01dB,-1.48145461044565e+01°)
6.16595001861470e+06	(-9.56390635461283e+01dB,-1.60939654222111e+01°)
6.30957344480180e+06	(-9.65229523029582e+01dB,-1.73597265158344e+01°)
6.45654229034642e+06	(-9.74103981170516e+01dB,-1.86116358811854e+01°)
6.60693448007582e+06	(-9.83013602563298e+01dB,-1.98495056955378e+01°)
6.76082975391968e+06	(-9.91957973054720e+01dB,-2.10731542602242e+01°)
6.91830970918922e+06	(-1.00093667201448e+02dB,-2.22824064315856e+01°)
7.07945784384123e+06	(-1.00994927275287e+02dB,-2.34770940290159e+01°)
7.24435960074975e+06	(-1.01899534300405e+02dB,-2.46570562190635e+01°)
7.41310241300902e+06	(-1.02807444546019e+02dB,-2.58221398642768e+01°)
7.58577575029168e+06	(-1.03718613835825e+02dB,-2.69721998359309e+01°)
7.76247116628676e+06	(-1.04632997610053e+02dB,-2.81070992795502e+01°)
7.94328234724265e+06	(-1.05550550990966e+02dB,-2.92267098331657e+01°)
8.12830516164082e+06	(-1.06471228849806e+02dB,-3.03309117886025e+01°)
8.31763771102654e+06	(-1.07394985874631e+02dB,-3.14195941940857e+01°)
8.51138038202359e+06	(-1.08321776637432e+02dB,-3.24926548925426e+01°)
8.70963589956062e+06	(-1.09251555659181e+02dB,-3.35500004914129e+01°)
8.91250938133727e+06	(-1.10184277471056e+02dB,-3.45915462595552e+01°)
9.12010839355890e+06	(-1.11119896670647e+02dB,-3.56172159496621e+01°)
9.33254300796971e+06	(-1.12058367970766e+02dB,-3.66269415405137e+01°)
9.54992586021416e+06	(-1.12999646239195e+02dB,-3.76206628972060e+01°)
9.77237220955790e+06	(-1.13943686527245e+02dB,-3.85983273467506e+01°)
9.99999999999979e+06	(-1.14890444084648e+02dB,-3.95598891656119e+01°)
1.02329299228073e+07	(-1.15839874358395e+02dB,-4.05053089773950e+01°)
1.04712854805088e+07	(-1.16791932972695e+02dB,-4.14345530582413e+01°)
1.07151930523758e+07	(-1.17746575686953e+02dB,-4.23475925476127e+01°)
1.09647819614316e+07	(-1.18703758328650e+02dB,-4.32444025635346e+01°)
1.12201845430194e+07	(-1.19663436697126e+02dB,-4.41249612195803e+01°)
1.14815362149686e+07	(-1.20625566434414e+02dB,-4.49892485433346e+01°)
1.17489755493950e+07	(-1.21590102858666e+02dB,-4.58372452957579e+01°)
1.20226443461739e+07	(-1.22557000754860e+02dB,-4.66689316905419e+01°)
1.23026877081236e+07	(-1.23526214117479e+02dB,-4.74842860149677e+01°)
1.25892541179414e+07	(-1.24497695838838e+02dB,-4.82832831538634e+01°)
1.28824955169311e+07	(-1.25471397336106e+02dB,-4.90658930198339e+01°)
1.31825673855638e+07	(-1.26447268109433e+02dB,-4.98320788950323e+01°)
1.34896288259162e+07	(-1.27425255222481e+02dB,-5.05817956915638e+01°)
1.38038426460286e+07	(-1.28405302695989e+02dB,-5.13149881412431e+01°)
1.41253754462272e+07	(-1.29387350803789e+02dB,-5.20315889285317e+01°)
1.44543977074590e+07	(-1.30371335259670e+02dB,-5.27315167855311e+01°)
1.47910838816818e+07	(-1.31357186282476e+02dB,-5.34146745738542e+01°)
1.51356124843618e+07	(-1.32344827525258e+02dB,-5.40809473844379e+01°)
1.54881661891245e+07	(-1.33334174853655e+02dB,-5.47302006964427e+01°)
1.58489319246108e+07	(-1.34325134956957e+02dB,-5.53622786456190e+01°)
1.62181009735889e+07	(-1.35317603774574e+02dB,-5.59770024659877e+01°)
1.65958690743752e+07	(-1.36311464719500e+02dB,-5.65741691834889e+01°)
1.69824365246171e+07	(-1.37306586679801e+02dB,-5.71535506583610e+01°)
1.73780082874934e+07	(-1.38302821778628e+02dB,-5.77148930935231e+01°)
1.77827941003888e+07	(-1.39300002873860e+02dB,-5.82579171514007e+01°)
1.81970085860994e+07	(-1.40297940778953e+02dB,-5.87823188481049e+01°)
1.86208713666283e+07	(-1.41296421189248e+02dB,-5.92877714268274e+01°)
1.90546071796321e+07	(-1.42295201300669e+02dB,-5.97739284451505e+01°)
1.94984459975800e+07	(-1.43294006113485e+02dB,-6.02404283497553e+01°)
1.99526231496884e+07	(-1.44292524420741e+02dB,-6.06869008498602e+01°)
2.04173794466948e+07	(-1.45290404491289e+02dB,-6.11129754399925e+01°)
2.08929613085399e+07	(-1.46287249470555e+02dB,-6.15182924578083e+01°)
2.13796208950219e+07	(-1.47282612539859e+02dB,-6.19025170920907e+01°)
2.18776162394950e+07	(-1.48275991896707e+02dB,-6.22653567716521e+01°)
2.23872113856829e+07	(-1.49266825645795e+02dB,-6.26065823630337e+01°)
2.29086765276772e+07	(-1.50254486722751e+02dB,-6.29260535724142e+01°)
2.34422881531987e+07	(-1.51238278010610e+02dB,-6.32237488748028e+01°)
2.39883291901944e+07	(-1.52217427851736e+02dB,-6.34998001679085e+01°)
2.45470891568498e+07	(-1.53191086204367e+02dB,-6.37545321550723e+01°)
2.51188643150952e+07	(-1.54158321740725e+02dB,-6.39885061871896e+01°)
2.57039578276881e+07	(-1.55118120229139e+02dB,-6.42025679256988e+01°)
2.63026799189532e+07	(-1.56069384581188e+02dB,-6.43978977219628e+01°)
2.69153480392686e+07	(-1.57010936969583e+02dB,-6.45760620450907e+01°)
2.75422870333811e+07	(-1.57941523426027e+02dB,-6.47390636491455e+01°)
2.81838293126439e+07	(-1.58859821302000e+02dB,-6.48893874889417e+01°)
2.88403150312654e+07	(-1.59764449910767e+02dB,-6.50300387320016e+01°)
2.95120922666632e+07	(-1.60653984560150e+02dB,-6.51645686605068e+01°)
3.01995172040195e+07	(-1.61526974028969e+02dB,-6.52970839185070e+01°)
3.09029543251352e+07	(-1.62381961339109e+02dB,-6.54322345598101e+01°)
3.16227766016831e+07	(-1.63217507439699e+02dB,-6.55751768078440e+01°)
3.23593656929621e+07	(-1.64032217168277e+02dB,-6.57315074403852e+01°)
3.31131121482584e+07	(-1.64824766612057e+02dB,-6.59071682934040e+01°)
3.38844156139195e+07	(-1.65593930790983e+02dB,-6.61083214900575e+01°)
3.46736850452524e+07	(-1.66338610453856e+02dB,-6.63411984951965e+01°)
3.54813389233568e+07	(-1.67057856744440e+02dB,-6.66119287265310e+01°)
3.63078054770093e+07	(-1.67750892569254e+02dB,-6.69263559004231e+01°)
3.71535229097164e+07	(-1.68417129680003e+02dB,-6.72898522057661e+01°)
3.80189396320553e+07	(-1.69056180752026e+02dB,-6.77071414709801e+01°)
3.89045144994272e+07	(-1.69667866062090e+02dB,-6.81821425009345e+01°)
3.98107170553488e+07	(-1.70252214703719e+02dB,-6.87178426446787e+01°)
4.07380277804104e+07	(-1.70809460586292e+02dB,-6.93162095087712e+01°)
4.16869383470326e+07	(-1.71340033713480e+02dB,-6.99781458047141e+01°)
4.26579518801583e+07	(-1.71844547410485e+02dB,-7.07034889722356e+01°)
4.36515832240156e+07	(-1.72323782264681e+02dB,-7.14910538534986e+01°)
4.46683592150953e+07	(-1.72778667571160e+02dB,-7.23387136867798e+01°)
4.57088189614865e+07	(-1.73210261050709e+02dB,-7.32435123388296e+01°)
4.67735141287188e+07	(-1.73619727552018e+02dB,-7.42017991866417e+01°)
4.78630092322628e+07	(-1.74008317379475e+02dB,-7.52093774472694e+01°)
4.89778819368435e+07	(-1.74377344813083e+02dB,-7.62616569800476e+01°)
5.01187233627261e+07	(-1.74728167313713e+02dB,-7.73538035019512e+01°)
5.12861383991353e+07	(-1.75062165835389e+02dB,-7.84808775633486e+01°)
5.24807460249761e+07	(-1.75380726595125e+02dB,-7.96379583109949e+01°)
5.37031796370241e+07	(-1.75685224578076e+02dB,-8.08202488134458e+01°)
5.49540873857612e+07	(-1.75977008980616e+02dB,-8.20231613720665e+01°)
5.62341325190336e+07	(-1.76257390717549e+02dB,-8.32423826674839e+01°)
5.75439937337144e+07	(-1.76527632044256e+02dB,-8.44739197251851e+01°)
5.88843655355576e+07	(-1.76788938273897e+02dB,-8.57141285004230e+01°)
6.02559586074344e+07	(-1.77042451506977e+02dB,-8.69597273929907e+01°)
6.16595001861468e+07	(-1.77289246238773e+02dB,-8.82077982439324e+01°)
6.30957344480179e+07	(-1.77530326670752e+02dB,-8.94557773914070e+01°)
6.45654229034641e+07	(-1.77766625526087e+02dB,-9.07014392265817e+01°)
6.60693448007581e+07	(-1.77999004155809e+02dB,-9.19428744482261e+01°)
6.76082975391967e+07	(-1.78228253719807e+02dB,-9.31784649120951e+01°)
6.91830970918921e+07	(-1.78455097233599e+02dB,-9.44068566471776e+01°)
7.07945784384122e+07	(-1.78680192285602e+02dB,-9.56269322915847e+01°)
7.24435960074974e+07	(-1.78904134247965e+02dB,-9.68377839066301e+01°)
7.41310241300901e+07	(-1.79127459825292e+02dB,-9.80386868676695e+01°)
7.58577575029167e+07	(-1.79350650807741e+02dB,-9.92290753105951e+01°)
7.76247116628674e+07	(-1.79574137917079e+02dB,-1.00408519433439e+02°)
7.94328234724264e+07	(-1.79798304655044e+02dB,-1.01576704810927e+02°)
8.12830516164081e+07	(-1.80023491082446e+02dB,-1.02733413772050e+02°)
8.31763771102652e+07	(-1.80249997474339e+02dB,-1.03878508812022e+02°)
8.51138038202357e+07	(-1.80478087811213e+02dB,-1.05011917955025e+02°)
8.70963589956061e+07	(-1.80707993078527e+02dB,-1.06133621948415e+02°)
8.91250938133725e+07	(-1.80939914357134e+02dB,-1.07243643148168e+02°)
9.12010839355889e+07	(-1.81174025695423e+02dB,-1.08342035945543e+02°)
9.33254300796970e+07	(-1.81410476760578e+02dB,-1.09428878583436e+02°)
9.54992586021414e+07	(-1.81649395271397e+02dB,-1.10504266214769e+02°)
9.77237220955788e+07	(-1.81890889218951e+02dB,-1.11568305063072e+02°)
9.99999999999977e+07	(-1.82135048884082e+02dB,-1.12621107555434e+02°)
1.02329299228073e+08	(-1.82381948662698e+02dB,-1.13662788308852e+02°)
1.04712854805088e+08	(-1.82631648710953e+02dB,-1.14693460862802e+02°)
1.07151930523758e+08	(-1.82884196423155e+02dB,-1.15713235061788e+02°)
1.09647819614316e+08	(-1.83139627755415e+02dB,-1.16722215002459e+02°)
1.12201845430194e+08	(-1.83397968408040e+02dB,-1.17720497469764e+02°)
1.14815362149686e+08	(-1.83659234879290e+02dB,-1.18708170795601e+02°)
1.17489755493950e+08	(-1.83923435402693e+02dB,-1.19685314081543e+02°)
1.20226443461738e+08	(-1.84190570779462e+02dB,-1.20651996734305e+02°)
1.23026877081235e+08	(-1.84460635116873e+02dB,-1.21608278269063e+02°)
1.25892541179414e+08	(-1.84733616482758e+02dB,-1.22554208341027e+02°)
1.28824955169310e+08	(-1.85009497485482e+02dB,-1.23489826970677e+02°)
1.31825673855638e+08	(-1.85288255788018e+02dB,-1.24415164931966e+02°)
1.34896288259162e+08	(-1.85569864564012e+02dB,-1.25330244276533e+02°)
1.38038426460285e+08	(-1.85854292902971e+02dB,-1.26235078970047e+02°)
1.41253754462272e+08	(-1.86141506171048e+02dB,-1.27129675619311e+02°)
1.44543977074589e+08	(-1.86431466333203e+02dB,-1.28014034271375e+02°)
1.47910838816817e+08	(-1.86724132241923e+02dB,-1.28888149267716e+02°)
1.51356124843617e+08	(-1.87019459897085e+02dB,-1.29752010138450e+02°)
1.54881661891244e+08	(-1.87317402681022e+02dB,-1.30605602523214e+02°)
1.58489319246108e+08	(-1.87617911572326e+02dB,-1.31448909106712e+02°)
1.62181009735889e+08	(-1.87920935341492e+02dB,-1.32281910558294e+02°)
1.65958690743752e+08	(-1.88226420731076e+02dB,-1.33104586466176e+02°)
1.69824365246170e+08	(-1.88534312622642e+02dB,-1.33916916258008e+02°)
1.73780082874933e+08	(-1.88844554192484e+02dB,-1.34718880100493e+02°)
1.77827941003888e+08	(-1.89157087057738e+02dB,-1.35510459771903e+02°)
1.81970085860994e+08	(-1.89471851414297e+02dB,-1.36291639501961e+02°)
1.86208713666282e+08	(-1.89788786167636e+02dB,-1.37062406774769e+02°)
1.90546071796320e+08	(-1.90107829057517e+02dB,-1.37822753090949e+02°)
1.94984459975800e+08	(-1.90428916777312e+02dB,-1.38572674686040e+02°)
1.99526231496883e+08	(-1.90751985088547e+02dB,-1.39312173202916e+02°)
2.04173794466948e+08	(-1.91076968931168e+02dB,-1.40041256316526e+02°)
2.08929613085399e+08	(-1.91403802529875e+02dB,-1.40759938309804e+02°)
2.13796208950218e+08	(-1.91732419496823e+02dB,-1.41468240600260e+02°)
2.18776162394950e+08	(-1.92062752930913e+02dB,-1.42166192217029e+02°)
2.23872113856829e+08	(-1.92394735513816e+02dB,-1.42853830228609e+02°)
2.29086765276772e+08	(-1.92728299602871e+02dB,-1.43531200121945e+02°)
2.34422881531987e+08	(-1.93063377320931e+02dB,-1.44198356133564e+02°)
2.39883291901943e+08	(-1.93399900643244e+02dB,-1.44855361533929e+02°)
2.45470891568497e+08	(-1.93737801481408e+02dB,-1.45502288866169e+02°)
2.51188643150952e+08	(-1.94077011764464e+02dB,-1.46139220140499e+02°)
2.57039578276880e+08	(-1.94417463517157e+02dB,-1.46766246985714e+02°)
2.63026799189532e+08	(-1.94759088935427e+02dB,-1.47383470759138e+02°)
2.69153480392685e+08	(-1.95101820459152e+02dB,-1.47991002616441e+02°)
2.75422870333810e+08	(-1.95445590842218e+02dB,-1.48588963542531e+02°)
2.81838293126438e+08	(-1.95790333219931e+02dB,-1.49177484344842e+02°)
2.88403150312654e+08	(-1.96135981173858e+02dB,-1.49756705609982e+02°)
2.95120922666631e+08	(-1.96482468794083e+02dB,-1.50326777624890e+02°)
3.01995172040194e+08	(-1.96829730738997e+02dB,-1.50887860263071e+02°)
3.09029543251351e+08	(-1.97177702292579e+02dB,-1.51440122836736e+02°)
3.16227766016830e+08	(-1.97526319419242e+02dB,-1.51983743915225e+02°)
3.23593656929620e+08	(-1.97875518816231e+02dB,-1.52518911110053e+02°)
3.31131121482583e+08	(-1.98225237963568e+02dB,-1.53045820826728e+02°)
3.38844156139194e+08	(-1.98575415171517e+02dB,-1.53564677983338e+02°)
3.46736850452523e+08	(-1.98925989625520e+02dB,-1.54075695695753e+02°)
3.54813389233567e+08	(-1.99276901428515e+02dB,-1.54579094929261e+02°)
3.63078054770092e+08	(-1.99628091640544e+02dB,-1.55075104116239e+02°)
3.71535229097163e+08	(-1.99979502315510e+02dB,-1.55563958739491e+02°)
3.80189396320552e+08	(-2.00331076534891e+02dB,-1.56045900880904e+02°)
3.89045144994271e+08	(-2.00682758438240e+02dB,-1.56521178734916e+02°)
3.98107170553487e+08	(-2.01034493250233e+02dB,-1.56990046086476e+02°)
4.07380277804103e+08	(-2.01386227303950e+02dB,-1.57452761753287e+02°)
4.16869383470325e+08	(-2.01737908060155e+02dB,-1.57909588992099e+02°)
4.26579518801582e+08	(-2.02089484122204e+02dB,-1.58360794869092e+02°)
4.36515832240155e+08	(-2.02440905246242e+02dB,-1.58806649594593e+02°)
4.46683592150952e+08	(-2.02792122346295e+02dB,-1.59247425822627e+02°)
4.57088189614864e+08	(-2.03143087493906e+02dB,-1.59683397915938e+02°)
4.67735141287186e+08	(-2.03493753911881e+02dB,-1.60114841177636e+02°)
4.78630092322626e+08	(-2.03844075961738e+02dB,-1.60542031050869e+02°)
4.89778819368434e+08	(-2.04194009124462e+02dB,-1.60965242288284e+02°)
5.01187233627260e+08	(-2.04543509974214e+02dB,-1.61384748093322e+02°)
